index,Country,SubRegion,latitude,longitude,total_ocas
3260,Malaysia,SEA,3.155815363,101.6990051,2
3261,Malaysia,SEA,3.178468466,101.6861115,2
3262,Malaysia,SEA,3.192379236,101.636795,2
3263,Malaysia,SEA,3.194484949,101.615181,4
3264,Malaysia,SEA,3.205495358,101.6052094,4
3265,Malaysia,SEA,3.20713377,101.6702881,9
3266,Malaysia,SEA,5.317082882,100.2912827,2
3267,Malaysia,SEA,5.386846542,100.4056778,2
3268,Malaysia,SEA,5.929955959,116.0859375,5
3269,Maldives,SEA,4.172354698,73.50189209,2
3270,Maldives,SEA,4.216681957,73.54331207,2
3271,Mali,Africa,12.63368797,-8.024726868,2
3272,Malta,Italy,35.85480881,14.52874851,4
3273,Malta,Italy,35.89546967,14.46650696,1
3274,Malta,Italy,35.92337418,14.47384644,4
3275,Martinique,Latin America - Other,14.59702587,-60.99370575,2
3276,Martinique,Latin America - Other,14.60204125,-60.97259522,1
3277,Martinique,Latin America - Other,14.60614586,-61.06470108,2
3278,Martinique,Latin America - Other,14.61565495,-61.03586197,1
3279,Martinique,Latin America - Other,14.62764359,-60.98892212,2
3280,Mauritius,Africa,-20.3013916,57.50661469,2
3281,Mauritius,Africa,-20.28068161,57.47416687,2
3282,Mauritius,Africa,-20.24323463,57.47837448,3
3283,Mauritius,Africa,-20.16455078,57.49995422,2
3284,Mauritius,Africa,-20.06248665,57.58108521,2
3285,Mexico,Mexico,14.87615109,-92.26589966,2
3286,Mexico,Mexico,16.21044731,-95.19487,1
3287,Mexico,Mexico,16.74634361,-93.14261627,2
3288,Mexico,Mexico,16.74815559,-93.08705139,7
3289,Mexico,Mexico,16.75855637,-93.11764526,2
3290,Mexico,Mexico,16.84809685,-99.90950775,3
3291,Mexico,Mexico,17.0644455,-96.72509766,2
3292,Mexico,Mexico,17.99090767,-92.93583679,3
3293,Mexico,Mexico,17.99455643,-92.9368515,4
3294,Mexico,Mexico,18.147398,-94.41810608,10
3295,Mexico,Mexico,18.61658287,-99.18190002,3
3296,Mexico,Mexico,18.64640808,-91.8295517,1
3297,Mexico,Mexico,18.66090965,-88.76726532,1
3298,Mexico,Mexico,18.88793945,-96.93424988,4
3299,Mexico,Mexico,18.88982964,-96.93197632,2
3300,Mexico,Mexico,18.89431763,-99.17266846,10
3301,Mexico,Mexico,18.93020248,-99.21585846,9
3302,Mexico,Mexico,19.03564262,-98.22314453,9
3303,Mexico,Mexico,19.0430069,-98.18006897,15
3304,Mexico,Mexico,19.152565,-96.11625671,7
3305,Mexico,Mexico,19.19768143,-96.16049194,4
3306,Mexico,Mexico,19.25347138,-103.7290726,2
3307,Mexico,Mexico,19.25572395,-98.89958954,5
3308,Mexico,Mexico,19.27401733,-99.64571381,5
3309,Mexico,Mexico,19.28050041,-99.62003326,6
3310,Mexico,Mexico,19.28308868,-99.12745667,1
3311,Mexico,Mexico,19.29564285,-98.94109345,11
3312,Mexico,Mexico,19.3042717,-99.11238861,29
3313,Mexico,Mexico,19.30579948,-99.20933533,3
3314,Mexico,Mexico,19.31154823,-98.2015152,2
3315,Mexico,Mexico,19.31689644,-98.23602295,3
3316,Mexico,Mexico,19.35646439,-99.10426331,9
3317,Mexico,Mexico,19.36072922,-99.15813446,11
3318,Mexico,Mexico,19.36151314,-99.61513519,2
3319,Mexico,Mexico,19.36667252,-99.15222931,14
3320,Mexico,Mexico,19.37218285,-99.10488129,3
3321,Mexico,Mexico,19.37783051,-99.24911499,2
3322,Mexico,Mexico,19.37917328,-99.25770569,2
3323,Mexico,Mexico,19.38394547,-99.22733307,21
3324,Mexico,Mexico,19.38588524,-99.21802521,4
3325,Mexico,Mexico,19.40237999,-99.14355469,2
3326,Mexico,Mexico,19.40588951,-99.16926575,3
3327,Mexico,Mexico,19.40953827,-99.06282806,4
3328,Mexico,Mexico,19.41477585,-99.1857605,2
3329,Mexico,Mexico,19.41993713,-102.0654831,2
3330,Mexico,Mexico,19.43135834,-99.21273804,1
3331,Mexico,Mexico,19.43280029,-99.13330078,4
3332,Mexico,Mexico,19.43360519,-99.07093048,2
3333,Mexico,Mexico,19.46862984,-99.09236145,2
3334,Mexico,Mexico,19.46960259,-99.1555481,2
3335,Mexico,Mexico,19.47646141,-99.10256195,2
3336,Mexico,Mexico,19.47827911,-99.19042206,2
3337,Mexico,Mexico,19.49907303,-99.18973541,28
3338,Mexico,Mexico,19.50488854,-99.25528717,2
3339,Mexico,Mexico,19.51918411,-99.10722351,3
3340,Mexico,Mexico,19.52298737,-99.09013367,1
3341,Mexico,Mexico,19.52716827,-96.92185974,3
3342,Mexico,Mexico,19.53104591,-99.16108704,2
3343,Mexico,Mexico,19.53242683,-99.08440399,4
3344,Mexico,Mexico,19.54379463,-99.20467377,2
3345,Mexico,Mexico,19.55555344,-99.22875977,2
3346,Mexico,Mexico,19.56497002,-96.92260742,3
3347,Mexico,Mexico,19.58368874,-99.02318573,4
3348,Mexico,Mexico,19.62382317,-99.15426636,3
3349,Mexico,Mexico,19.63422203,-99.10279846,4
3350,Mexico,Mexico,19.6543045,-99.20820618,2
3351,Mexico,Mexico,19.66263008,-99.20839691,20
3352,Mexico,Mexico,19.67356682,-99.18199158,10
3353,Mexico,Mexico,19.69338226,-101.1781616,4
3354,Mexico,Mexico,19.70402908,-101.1906052,6
3355,Mexico,Mexico,19.72109032,-101.1917877,2
3356,Mexico,Mexico,19.94966126,-99.24157715,1
3357,Mexico,Mexico,19.9804039,-102.2923508,2
3358,Mexico,Mexico,20.04939079,-99.34427643,2
3359,Mexico,Mexico,20.05819321,-102.7160873,1
3360,Mexico,Mexico,20.06566811,-98.78453064,2
3361,Mexico,Mexico,20.11581802,-98.74608612,6
3362,Mexico,Mexico,20.23669815,-99.20435333,10
3363,Mexico,Mexico,20.35563469,-102.7760849,1
3364,Mexico,Mexico,20.38643646,-99.98851013,1
3365,Mexico,Mexico,20.52119446,-100.8250732,3
3366,Mexico,Mexico,20.52184486,-100.8297119,10
3367,Mexico,Mexico,20.54386902,-97.45284271,3
3368,Mexico,Mexico,20.56455231,-100.3649521,3
3369,Mexico,Mexico,20.56710625,-100.2561798,2
3370,Mexico,Mexico,20.57828331,-103.3660889,2
3371,Mexico,Mexico,20.57954598,-101.193924,2
3372,Mexico,Mexico,20.58283806,-100.4064407,5
3373,Mexico,Mexico,20.58359718,-100.3729477,1
3374,Mexico,Mexico,20.60947037,-100.4210892,5
3375,Mexico,Mexico,20.61672783,-105.2297211,2
3376,Mexico,Mexico,20.61718369,-100.4171066,3
3377,Mexico,Mexico,20.61908341,-100.4144211,1
3378,Mexico,Mexico,20.62703705,-103.4121704,2
3379,Mexico,Mexico,20.63335609,-103.3094254,10
3380,Mexico,Mexico,20.65468979,-103.3645172,26
3381,Mexico,Mexico,20.65550995,-103.3586197,2
3382,Mexico,Mexico,20.66117668,-103.3532867,11
3383,Mexico,Mexico,20.6747036,-103.357399,2
3384,Mexico,Mexico,20.67552948,-103.3583603,2
3385,Mexico,Mexico,20.67957115,-103.4239273,2
3386,Mexico,Mexico,20.68663025,-103.4407425,6
3387,Mexico,Mexico,20.69519424,-101.3562241,2
3388,Mexico,Mexico,20.69750023,-103.3832474,2
3389,Mexico,Mexico,20.90001679,-100.7523117,1
3390,Mexico,Mexico,20.94350052,-97.37728119,1
3391,Mexico,Mexico,20.96702576,-89.62371826,7
3392,Mexico,Mexico,20.97934914,-89.65339661,2
3393,Mexico,Mexico,20.99850464,-101.2845078,1
3394,Mexico,Mexico,21.01506805,-89.70451355,10
3395,Mexico,Mexico,21.03036881,-89.63725281,1
3396,Mexico,Mexico,21.08521652,-101.6798325,9
3397,Mexico,Mexico,21.12662697,-101.6800156,6
3398,Mexico,Mexico,21.15363693,-101.6376495,5
3399,Mexico,Mexico,21.15394402,-86.82155609,2
3400,Mexico,Mexico,21.1619072,-86.85152435,14
3401,Mexico,Mexico,21.16354561,-86.84134674,3
3402,Mexico,Mexico,21.17217636,-86.91656494,1
3403,Mexico,Mexico,21.23259163,-86.80410767,1
3404,Mexico,Mexico,21.35605431,-101.9296875,2
3405,Mexico,Mexico,21.51208305,-104.9078293,3
3406,Mexico,Mexico,21.88616943,-102.2938843,2
3407,Mexico,Mexico,21.90036011,-102.292305,3
3408,Mexico,Mexico,21.90088081,-102.3048325,4
3409,Mexico,Mexico,21.97742462,-99.01519013,1
3410,Mexico,Mexico,22.15230179,-101.0003738,4
3411,Mexico,Mexico,22.15593147,-100.9998703,1
3412,Mexico,Mexico,22.17522812,-100.9552917,3
3413,Mexico,Mexico,22.26508141,-97.86004639,2
3414,Mexico,Mexico,22.30693626,-97.88882446,3
3415,Mexico,Mexico,22.7652874,-102.5569916,2
3416,Mexico,Mexico,22.76966667,-102.5692596,2
3417,Mexico,Mexico,23.06168556,-109.698761,1
3418,Mexico,Mexico,23.17318344,-102.8684158,1
3419,Mexico,Mexico,23.20511818,-106.4199753,4
3420,Mexico,Mexico,23.22378922,-106.4212799,2
3421,Mexico,Mexico,24.02662087,-104.6627884,2
3422,Mexico,Mexico,24.02974701,-104.6493073,2
3423,Mexico,Mexico,24.14533615,-110.310379,4
3424,Mexico,Mexico,24.14804649,-110.3173599,2
3425,Mexico,Mexico,24.78373146,-107.4225845,2
3426,Mexico,Mexico,24.79295158,-107.4177017,6
3427,Mexico,Mexico,24.80655289,-107.3937531,6
3428,Mexico,Mexico,25.40430641,-101.0121994,6
3429,Mexico,Mexico,25.53735924,-103.4423141,5
3430,Mexico,Mexico,25.53785515,-103.4671478,5
3431,Mexico,Mexico,25.58357811,-103.4799347,2
3432,Mexico,Mexico,25.65544319,-100.2995224,11
3433,Mexico,Mexico,25.66100311,-100.3555603,6
3434,Mexico,Mexico,25.66670036,-100.3000031,4
3435,Mexico,Mexico,25.67095375,-100.3269959,1
3436,Mexico,Mexico,25.67476273,-100.4141159,1
3437,Mexico,Mexico,25.67613792,-100.3572922,3
3438,Mexico,Mexico,25.6776371,-100.3189163,19
3439,Mexico,Mexico,25.68007469,-100.3263702,3
3440,Mexico,Mexico,25.68661499,-100.3161163,1
3441,Mexico,Mexico,25.70573998,-100.3708725,10
3442,Mexico,Mexico,25.71142197,-100.2795334,8
3443,Mexico,Mexico,25.73610115,-100.3050842,9
3444,Mexico,Mexico,25.73815537,-100.203392,4
3445,Mexico,Mexico,25.74403,-100.3087616,1
3446,Mexico,Mexico,25.75268364,-100.2980423,1
3447,Mexico,Mexico,25.77700615,-100.1896667,2
3448,Mexico,Mexico,25.77928543,-100.3943329,1
3449,Mexico,Mexico,25.78482246,-100.1338043,1
3450,Mexico,Mexico,25.79290962,-108.9888535,3
3451,Mexico,Mexico,25.84273529,-97.47029114,2
3452,Mexico,Mexico,26.04534531,-98.23396301,4
3453,Mexico,Mexico,26.08078957,-98.29994965,9
3454,Mexico,Mexico,26.90405273,-101.4145737,2
3455,Mexico,Mexico,27.07542992,-109.4480515,1
3456,Mexico,Mexico,27.45668984,-99.51862335,2
3457,Mexico,Mexico,27.48919106,-109.9427032,2
3458,Mexico,Mexico,27.9246273,-110.9050827,4
3459,Mexico,Mexico,28.61206818,-106.0161133,8
3460,Mexico,Mexico,28.61317062,-106.0325317,3
3461,Mexico,Mexico,28.62366486,-106.0826111,3
3462,Mexico,Mexico,28.70545197,-100.5175629,2
3463,Mexico,Mexico,29.0779419,-110.9339828,1
3464,Mexico,Mexico,29.08550263,-110.961113,1
3465,Mexico,Mexico,29.09318543,-110.9611282,8
3466,Mexico,Mexico,29.09815979,-110.9655685,15
3467,Mexico,Mexico,31.29957581,-110.9500732,2
3468,Mexico,Mexico,31.72111511,-106.4413376,7
3469,Mexico,Mexico,31.72345352,-106.4357071,10
3470,Mexico,Mexico,31.73308373,-106.4185028,4
3471,Mexico,Mexico,32.46366882,-114.7622604,2
3472,Mexico,Mexico,32.48324966,-116.9431305,2
3473,Mexico,Mexico,32.49497604,-116.8836746,4
3474,Mexico,Mexico,32.50407028,-116.975174,3
3475,Mexico,Mexico,32.51690674,-116.9784775,12
3476,Mexico,Mexico,32.53209305,-117.0352707,18
3477,Mexico,Mexico,32.60372543,-115.4369812,1
3478,Mexico,Mexico,32.63217545,-115.4645538,4
3479,Mexico,Mexico,32.66291046,-115.4847031,4
3480,Mexico,Mexico,32.66501617,-115.486084,1
3481,Moldova,CEE,47.03887177,28.8229599,2
3482,Moldova,CEE,47.09821701,28.82067871,2
3483,Monaco,France,43.72923279,7.416080475,2
3484,Mongolia,SEA,47.89938736,106.8936768,3
3485,Mongolia,SEA,47.9105072,106.9142227,2
3486,Mongolia,SEA,47.91704178,106.9212036,2
3487,Montenegro,CEE,42.43964768,19.25193596,2
3488,Morocco,Africa,33.53160477,-7.671767235,2
3489,Morocco,Africa,33.97159195,-6.849812984,3
3490,Mozambique,Africa,-25.97733307,32.58345413,1
3491,Mozambique,Africa,-25.96480179,32.56370926,1
3492,Mozambique,Africa,-25.92418861,32.57421494,1
3493,Myanmar,SEA,16.7825737,96.14368439,2
3494,Myanmar,SEA,16.81031799,96.13535309,2
3495,Myanmar,SEA,16.84963989,96.12921143,3
3496,Myanmar,SEA,16.86701965,96.08473206,2
3497,Myanmar,SEA,16.87111473,96.14021301,2
3498,Myanmar,SEA,16.98146248,96.07643127,2
3499,Namibia,Africa,-22.596138,17.06790161,2
3500,Namibia,Africa,-22.58592987,17.07390022,2
3501,Namibia,Africa,-22.56559181,17.0854454,2
3502,Namibia,Africa,-22.51777077,17.03927231,1
3503,Nepal,SEA,27.67154121,85.31221008,2
3504,Nepal,SEA,27.67442513,85.31233215,5
3505,Nepal,SEA,27.68887138,85.33150482,2
3506,Nepal,SEA,27.72521019,85.34333801,1
3507,Nepal,SEA,27.72893715,85.33113098,2
3508,Netherlands,Benelux,50.88840866,5.9759202,2
3509,Netherlands,Benelux,51.43492889,5.453221798,2
3510,Netherlands,Benelux,51.44556809,5.516243458,2
3511,Netherlands,Benelux,51.4724884,5.708680153,2
3512,Netherlands,Benelux,51.47377777,5.486917973,2
3513,Netherlands,Benelux,51.4927063,3.884566784,2
3514,Netherlands,Benelux,51.49431992,3.611000061,2
3515,Netherlands,Benelux,51.61727524,5.540845871,2
3516,Netherlands,Benelux,51.65111542,5.289666653,2
3517,Netherlands,Benelux,51.80765915,4.660550594,2
3518,Netherlands,Benelux,51.84380341,5.866573334,2
3519,Netherlands,Benelux,51.87431717,4.448156357,16
3520,Netherlands,Benelux,51.87534332,4.449030399,2
3521,Netherlands,Benelux,51.92815399,4.372203827,2
3522,Netherlands,Benelux,51.93035889,4.414322376,4
3523,Netherlands,Benelux,51.94856262,5.892814636,2
3524,Netherlands,Benelux,51.96787643,6.28970623,2
3525,Netherlands,Benelux,51.98547745,5.912040234,12
3526,Netherlands,Benelux,51.99229431,4.363097668,1
3527,Netherlands,Benelux,51.99237442,4.208034515,2
3528,Netherlands,Benelux,52.03319168,5.652125359,2
3529,Netherlands,Benelux,52.06559372,5.121434212,2
3530,Netherlands,Benelux,52.07730484,4.289579868,2
3531,Netherlands,Benelux,52.15158463,5.380824566,1
3532,Netherlands,Benelux,52.18746567,5.403684139,2
3533,Netherlands,Benelux,52.22029114,6.893331051,2
3534,Netherlands,Benelux,52.22437286,5.174358368,2
3535,Netherlands,Benelux,52.24127197,5.169137001,2
3536,Netherlands,Benelux,52.29207611,4.957571507,75
3537,Netherlands,Benelux,52.29351044,4.945708275,6
3538,Netherlands,Benelux,52.3030777,4.938009262,1
3539,Netherlands,Benelux,52.30759049,4.689927578,2
3540,Netherlands,Benelux,52.33627701,4.886678219,2
3541,Netherlands,Benelux,52.33652496,4.931892872,2
3542,Netherlands,Benelux,52.3366127,4.886847496,12
3543,Netherlands,Benelux,52.34516144,5.220261574,2
3544,Netherlands,Benelux,52.35209656,6.654010773,2
3545,Netherlands,Benelux,52.35623932,4.952963829,1
3546,Netherlands,Benelux,52.35635376,4.951609135,2
3547,Netherlands,Benelux,52.35635757,4.949415207,2
3548,Netherlands,Benelux,52.35639572,4.950837135,12
3549,Netherlands,Benelux,52.36901474,6.642761707,2
3550,Netherlands,Benelux,52.38816452,4.669602394,2
3551,Netherlands,Benelux,52.43801498,4.822646141,2
3552,Netherlands,Benelux,52.50788879,6.08786869,2
3553,Netherlands,Benelux,52.52370453,6.113929272,9
3554,Netherlands,Benelux,52.99225617,6.561500072,2
3555,Netherlands,Benelux,53.20485687,5.765150547,2
3556,New Caledonia,SEA,-22.27320862,166.4389648,2
3557,New Caledonia,SEA,-22.27256775,166.4390564,2
3558,New Caledonia,SEA,-22.27069473,166.4638977,2
3559,New Caledonia,SEA,-22.26920891,166.460907,2
3560,New Caledonia,SEA,-22.24767685,166.4698792,2
3561,New Zealand,Australia/NZ,-45.87602234,170.5014343,1
3562,New Zealand,Australia/NZ,-43.54195786,172.613739,2
3563,New Zealand,Australia/NZ,-43.5320549,172.6362305,1
3564,New Zealand,Australia/NZ,-43.53185654,172.6356964,3
3565,New Zealand,Australia/NZ,-43.53125382,172.5853882,3
3566,New Zealand,Australia/NZ,-43.52320099,172.5453491,1
3567,New Zealand,Australia/NZ,-43.49787521,172.5601501,2
3568,New Zealand,Australia/NZ,-43.49245071,172.545578,2
3569,New Zealand,Australia/NZ,-43.46710205,172.6121216,1
3570,New Zealand,Australia/NZ,-41.30318832,174.7788391,3
3571,New Zealand,Australia/NZ,-41.29800034,174.78125,2
3572,New Zealand,Australia/NZ,-41.2947731,174.7830811,3
3573,New Zealand,Australia/NZ,-41.2805481,174.778183,4
3574,New Zealand,Australia/NZ,-41.27490234,174.7792816,1
3575,New Zealand,Australia/NZ,-41.27165985,174.781723,2
3576,New Zealand,Australia/NZ,-40.44877625,175.8445282,1
3577,New Zealand,Australia/NZ,-40.35751343,175.6076202,1
3578,New Zealand,Australia/NZ,-40.35525131,175.6145935,3
3579,New Zealand,Australia/NZ,-39.4990654,176.8781128,3
3580,New Zealand,Australia/NZ,-37.78863907,175.2803955,1
3581,New Zealand,Australia/NZ,-37.7885437,175.2814636,3
3582,New Zealand,Australia/NZ,-37.77804947,175.3108215,1
3583,New Zealand,Australia/NZ,-37.75772095,175.2463074,2
3584,New Zealand,Australia/NZ,-37.7363205,175.2211914,2
3585,New Zealand,Australia/NZ,-37.69934464,176.1587677,1
3586,New Zealand,Australia/NZ,-37.68962479,176.2360687,2
3587,New Zealand,Australia/NZ,-37.06113434,174.9424591,5
3588,New Zealand,Australia/NZ,-36.98704147,174.8716736,6
3589,New Zealand,Australia/NZ,-36.88276291,174.7626038,2
3590,New Zealand,Australia/NZ,-36.86390305,174.7645111,1
3591,New Zealand,Australia/NZ,-36.8610611,174.7581329,6
3592,New Zealand,Australia/NZ,-36.85432434,174.764389,8
3593,New Zealand,Australia/NZ,-36.84934616,174.7654114,33
3594,New Zealand,Australia/NZ,-36.8484993,174.7651672,2
3595,New Zealand,Australia/NZ,-36.84846115,174.7633362,2
3596,New Zealand,Australia/NZ,-36.7940445,174.7467804,6
3597,New Zealand,Australia/NZ,-36.79072189,174.7496338,4
3598,New Zealand,Australia/NZ,-36.76758575,174.7483826,2
3599,New Zealand,Australia/NZ,-36.75008392,174.6965332,2
3600,New Zealand,Australia/NZ,-35.72263336,174.3178711,1
3601,Nicaragua,Latin America - Other,12.10251713,-86.25783539,1
3602,Nicaragua,Latin America - Other,12.10745144,-86.25061798,2
3603,Nicaragua,Latin America - Other,12.10901451,-86.25131226,1
3604,Nicaragua,Latin America - Other,12.11170578,-86.26494598,1
3605,Nicaragua,Latin America - Other,12.11298466,-86.26178742,1
3606,Nicaragua,Latin America - Other,12.11339092,-86.26621246,1
3607,Nicaragua,Latin America - Other,12.11513138,-86.26487732,1
3608,Nicaragua,Latin America - Other,12.12388134,-86.2640686,4
3609,Nicaragua,Latin America - Other,12.13113403,-86.31004334,1
3610,Nigeria,Africa,6.274096489,6.306120872,2
3611,Nigeria,Africa,6.426996708,3.423397303,1
3612,Nigeria,Africa,6.427276611,3.421100855,1
3613,Nigeria,Africa,6.43609333,3.436308622,1
3614,Nigeria,Africa,6.437204838,3.463208437,2
3615,Nigeria,Africa,6.445486546,3.117249489,1
3616,Nigeria,Africa,6.453116894,3.432010174,2
3617,Nigeria,Africa,6.453789234,3.478323221,2
3618,Nigeria,Africa,6.469044209,3.569944382,1
3619,Nigeria,Africa,6.601838112,3.351486206,1
3620,Nigeria,Africa,9.069306374,7.480154037,1
3621,Nigeria,Africa,9.069590569,7.479824066,1
3622,Northern Mariana Islands,United States,15.15846157,145.708252,1
3623,Norway,Nordics,58.15280151,8.009131432,2
3624,Norway,Nordics,58.93319321,5.747395039,5
3625,Norway,Nordics,59.06881714,5.758846283,5
3626,Norway,Nordics,59.40184021,8.492759705,1
3627,Norway,Nordics,59.91078949,10.75150204,1
3628,Norway,Nordics,59.92472458,10.81018353,5
3629,Norway,Nordics,59.92505264,10.80894089,19
3630,Norway,Nordics,59.92652512,10.79992008,3
3631,Norway,Nordics,59.92821121,10.81205368,11
3632,Norway,Nordics,59.92876053,10.80695248,2
3633,Norway,Nordics,59.93868637,10.83600617,1
3634,Norway,Nordics,59.94589615,10.76768971,2
3635,Norway,Nordics,59.95383453,10.76083374,11
3636,Norway,Nordics,60.29171753,5.282721519,1
3637,Norway,Nordics,60.37316513,5.341804028,2
3638,Norway,Nordics,60.78849411,11.08949661,1
3639,Norway,Nordics,60.8785553,11.5640707,1
3640,Norway,Nordics,61.23312378,7.093840599,2
3641,Norway,Nordics,61.45731735,5.845375061,2
3642,Norway,Nordics,62.17864609,6.083348274,1
3643,Norway,Nordics,62.47148895,6.198354244,2
3644,Norway,Nordics,63.10984802,7.751298904,2
3645,Norway,Nordics,63.36253738,10.37193108,2
3646,Norway,Nordics,63.41275787,10.4099493,1
3647,Norway,Nordics,63.41484451,10.47043324,2
3648,Norway,Nordics,64.05809784,11.71889973,2
3649,Norway,Nordics,67.25970459,15.38963795,1
3650,Norway,Nordics,67.29458618,14.40947723,1
3651,Norway,Nordics,68.56964874,14.90866947,2
3652,Norway,Nordics,69.66475678,18.91402626,1
3653,Norway,Nordics,69.78379822,20.95262909,2
3654,Norway,Nordics,78.22357941,15.6273241,1
3655,Oman,Middle East,23.56711006,58.17066193,2
3656,Oman,Middle East,23.58588982,58.40592194,2
3657,Oman,Middle East,23.59574127,58.15496063,2
3658,Oman,Middle East,23.59747124,58.5401001,2
3659,Pakistan,SEA,24.82377815,67.0249939,1
3660,Pakistan,SEA,24.82520294,67.02677155,1
3661,Pakistan,SEA,24.83920097,67.12093353,2
3662,Pakistan,SEA,24.84806252,67.03378296,2
3663,Pakistan,SEA,24.85480499,67.02565002,2
3664,Pakistan,SEA,24.85515595,67.02610779,3
3665,Pakistan,SEA,24.88290215,67.0595398,2
3666,Pakistan,SEA,24.89822197,67.10575104,2
3667,Pakistan,SEA,24.91076279,67.08689117,2
3668,Pakistan,SEA,24.9135952,67.09580231,2
